鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數Eng
苓雅區,房地(土地+建物)+車位,高雄市苓雅區民族二路７２號二十樓之１,13.05,商,,,1071230,土地1建物1車位1,二十層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030901.0,297.21,0,0,0,無,有,22680000,76310.0,坡道平面,19.72,0,,RPOOMLPJLHOFFBE87CA,160.41,22.7,0.0,,,33.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區新光路６２巷５號１８樓之２,5.59,商,,,1071227,土地1建物1車位1,十八層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860421.0,144.24,2,2,2,有,有,6700000,46450.0,坡道平面,14.65,0,急買急賣。；,RPPOMLPJLHOFFBE97CA,75.79,22.51,0.0,,,
苓雅區,房地(土地+建物),高雄市苓雅區民權一路１０巷１６號四樓,21.0,商,,,1071219,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,741021.0,77.26,3,2,2,有,無,3100000,40124.0,,0.0,0,,RPWNMLLKLHOFFBE28CA,77.26,0.0,0.0,,,5.0
苓雅區,房地(土地+建物)+車位,高雄市新興區七賢一路１２１號十樓之１,5.68,商,,,1040920,土地1建物1車位1,十層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911.0,147.24,2,1,1,有,有,7810000,60802.0,坡道平面,46.75,1700000,,RPWOMLSKKHOFFBE98CA,47.1,18.37,0.0,,,29.0
新興區,房地(土地+建物),高雄市新興區六合二路４６號,65.0,商,,,1071230,土地1建物1車位0,一層，二層，三層，騎樓,三層,店面(店鋪),,加強磚造,440922.0,171.42,0,4,2,有,無,17300000,100922.0,,0.0,0,含增建或未登記建物。；,RPWPMLSKKHOFFBE09CA,171.42,0.0,0.0,,,3.0
苓雅區,房地(土地+建物),高雄市苓雅區民族二路８８巷１０號三樓之２,20.4,住,,,1080119,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,680725.0,71.69,3,2,2,有,無,2900000,40452.0,,0.0,0,,RPXNMLLLKHOFFBE38CA,71.69,0.0,0.0,,,5.0
新興區,房地(土地+建物)+車位,高雄市新興區復興一路２６號七樓之３,5.34,商,,,1080111,土地2建物1車位1,七層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,690610.0,20.4,1,1,1,有,有,1800000,88235.0,坡道平面,0.0,0,,RPTNMLKLKHOFFBE87CA,20.4,0.0,0.0,,,12.0
苓雅區,房地(土地+建物),高雄市苓雅區七賢一路２５號六樓之１,3.9,住,,,1080123,土地0建物1車位0,六層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,710802.0,28.72,1,1,1,有,無,1200000,41783.0,,0.0,0,,RPPNMLNLKHOFFBE77CA,23.24,5.48,0.0,,,12.0
新興區,房地(土地+建物),高雄市新興區林森一路２０３巷２６號,73.0,商,,,1071226,土地2建物1車位0,全,三層,透天厝,,鋼筋混凝土造,631107.0,142.98,4,2,3,有,無,9000000,62946.0,,0.0,0,含增建或未登記建物。；,RPWNMLTKKHOFFBE98CA,142.98,0.0,0.0,,,3.0
苓雅區,房地(土地+建物),高雄市苓雅區武昌路１０６號,49.0,住,,,1071231,土地1建物1車位0,全,二層,透天厝,,加強磚造,600813.0,89.28,6,4,2,有,無,8060000,90278.0,,0.0,0,含增建或未登記建物。,RPRNMLLLKHOFFBE77CA,89.28,0.0,0.0,,,2.0
新興區,房地(土地+建物),高雄市新興區中正三路６８之５號１０樓之５,3.73,商,,,1080131,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,821005.0,44.16,1,1,1,有,有,2025000,45856.0,,0.0,0,,RPPNMLOLKHOFFBE87CA,31.46,0.94,0.0,,,12.0
新興區,房地(土地+建物),高雄市新興區林森一路１６３號６樓之４,9.83,商,,,1071224,土地3建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,680315.0,81.12,3,2,1,有,有,3800000,46844.0,,0.0,0,,RPOOMLNLKHOFFBE77CA,72.43,0.0,0.0,,,11.0
苓雅區,房地(土地+建物),高雄市苓雅區建國一路１４０巷２５弄７７之４號２樓,34.63,住,,,1080113,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840623.0,113.09,3,2,2,有,無,4330000,38288.0,,0.0,0,,RPTOMLPLKHOFFBE48CA,96.12,8.53,0.0,,,5.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路１５號十一樓,24.48,住,,,1071215,土地1建物1車位2,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051011.0,282.41,3,2,2,有,有,28880000,102602.0,坡道平面,39.92,4000000,,RPOPMLPLKHOFFBE08CA,124.94,30.55,0.0,,,14.0
苓雅區,房地(土地+建物),高雄市苓雅區永泰路１１９巷７號,43.0,住,,,1080111,土地1建物1車位0,全,一層,透天厝,商業用,加強磚造,790511.0,27.32,0,0,0,無,無,2500000,91508.0,,0.0,0,含增建或未登記建物。；,RPROMLQLKHOFFBE38CA,27.32,0.0,0.0,,,1.0
苓雅區,房地(土地+建物),高雄市苓雅區新光路６２巷３號１３樓之１,4.02,商,,,1071231,土地1建物1車位0,十三層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860421.0,94.05,2,2,1,有,有,3200000,34024.0,,0.0,0,,RPVOMLPKKHOFFBE58CA,59.7,13.71,0.0,,,
苓雅區,房地(土地+建物),高雄市新興區七賢一路１２１號七樓之５,3.24,商,,,1041012,土地1建物1車位0,七層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911.0,60.26,2,1,1,有,有,4120000,68370.0,,0.0,0,,RPWOMLPKKHOFFBE68CA,34.35,4.92,0.0,,,29.0
苓雅區,房地(土地+建物),高雄市新興區七賢一路１２１號十樓之５,3.24,商,,,1041012,土地1建物1車位0,十層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911.0,60.26,2,1,1,有,有,4220000,70030.0,,0.0,0,,RPXOMLPKKHOFFBE78CA,34.35,4.92,0.0,,,29.0
苓雅區,房地(土地+建物)+車位,高雄市新興區七賢一路１２１號十四樓之７,5.55,商,,,1041012,土地1建物1車位1,十四層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911.0,119.49,2,1,1,有,有,7170000,63925.0,坡道機械,19.06,750000,,RPOPMLPKKHOFFBE97CA,47.03,18.37,0.0,,,29.0
苓雅區,房地(土地+建物),高雄市苓雅區河南路１１巷２５號２樓,16.98,住,,,1071209,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,811123.0,66.2,3,2,2,有,無,2500000,37764.0,,0.0,0,含增建或未登記建物。,RPSPMLPKKHOFFBE38CA,46.32,8.16,0.0,,,5.0
苓雅區,房地(土地+建物)+車位,高雄市新興區七賢一路１２１號十五樓之８,5.06,商,,,1041025,土地1建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911.0,110.45,2,1,1,有,有,6720000,65324.0,坡道機械,19.06,750000,,RPUPMLPKKHOFFBE58CA,45.28,14.3,0.0,,,29.0
苓雅區,房地(土地+建物),高雄市新興區七賢一路１２１號九樓之９,3.46,商,,,1040922,土地1建物1車位0,九層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911.0,64.29,2,1,1,有,有,4410000,68595.0,,0.0,0,,RPVPMLPKKHOFFBE68CA,34.41,7.47,0.0,,,29.0
苓雅區,房地(土地+建物),高雄市新興區七賢一路１２１號二十樓之１２,3.46,商,,,1041218,土地1建物1車位0,二十層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911.0,64.29,2,1,1,有,有,4760000,74040.0,,0.0,0,,RPWPMLPKKHOFFBE78CA,34.41,7.47,0.0,,,29.0
新興區,房地(土地+建物),高雄市新興區六合二路４６之１號,21.0,商,,,1071230,土地1建物1車位0,一層，二層,二層,店面(店鋪),,見使用執照,440530.0,26.44,0,2,1,有,無,3200000,121029.0,,0.0,0,含增建或未登記建物。；,RPXPMLPKKHOFFBE88CA,26.44,0.0,0.0,,,2.0
苓雅區,房地(土地+建物),高雄市苓雅區和平一路８９巷３１之４號,34.08,住,,,1080105,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,671027.0,98.89,4,2,2,有,無,2700000,27303.0,,0.0,0,,RPPQMLPKKHOFFBE18CA,98.89,0.0,0.0,,,5.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區武廟路９５號十三樓之２,10.4,商,,,1080131,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030127.0,114.94,2,1,1,有,有,6800000,56660.0,升降機械,17.87,1300000,,RPPNMLSKKHOFFBE18CA,53.76,8.04,0.0,,,13.0
苓雅區,房地(土地+建物),高雄市苓雅區武慶三路３２巷１０號五樓之６,21.7,住,,,1071231,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,720118.0,69.03,3,2,1,有,無,2100000,30422.0,,0.0,0,含增建或未登記建物。；,RPTNMLSKKHOFFBE58CA,62.43,6.6,0.0,,,5.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東七街１０６號１１樓,13.75,商,,,1071215,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950220.0,146.78,3,2,2,有,有,9550000,59781.0,坡道平面,17.14,1800000,,RPSNMLMLKHOFFAE87CA,77.71,11.37,0.0,,,15.0
鼓山區,房地(土地+建物),高雄市鼓山區富農路１１６號四樓,12.22,商,,,1080105,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940929.0,114.8,3,2,2,有,有,6800000,59233.0,,0.0,0,,RPQOMLLLKHOFFAE67CA,76.59,4.32,0.0,,,15.0
前金區,房地(土地+建物),高雄市前金區河南二路１０２號十一樓之１,9.67,商,,,1080110,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790807.0,83.34,4,2,2,有,有,5000000,59995.0,,0.0,0,,RPROMLMLKHOFFAE87CA,77.07,6.27,0.0,,,12.0
鹽埕區,房地(土地+建物),高雄市鹽埕區大義街１１３號三樓之１　,9.15,商,,,1080108,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070329.0,114.19,3,2,2,有,有,7890000,69095.0,,0.0,0,,RPROMLSKKHOFFAE38CA,67.91,5.38,0.0,,,15.0
鼓山區,房地(土地+建物),高雄市鼓山區華寧路２８號,82.0,住,,,1080115,土地2建物1車位0,全,四層,透天厝,,鋼筋混凝土造,750927.0,205.64,5,2,4,有,無,16500000,80237.0,,0.0,0,,RPRPMLPKKHOFFAE18CA,193.67,11.97,0.0,,,4.0
鼓山區,房地(土地+建物),高雄市鼓山區河邊街１１５巷１８號五樓之二,27.46,住,,,1080113,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,691030.0,99.5,3,2,2,有,無,1150000,11558.0,,0.0,0,,RPPNMLRKKHOFFAE97CA,80.3,19.2,0.0,,,5.0
鼓山區,房地(土地+建物),高雄市鼓山區裕興路１２３號,71.06,住,,,1080103,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,860820.0,295.46,7,2,6,有,無,16170000,54728.0,,0.0,0,含增建或未登記建物。；附贈設備：冷氣全部流理台一具瓦斯爐一具固定燈飾全部瓦斯桶二具,RPTNMLOKKHOFFAE08CA,279.74,15.72,0.0,,,5.0
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區七賢二路４３７號二樓之２,9.08,商,,,1070919,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071107.0,97.34,2,1,2,有,有,6200000,56276.0,其他,9.38,1250000,預售屋，含裝潢,RPOOMLPKKHOFFAE77CA,51.96,6.77,0.0,,,15.0
鹽埕區,房地(土地+建物),高雄市鹽埕區七賢二路４３７號十五樓之２,9.0,商,,,1070710,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071107.0,87.95,2,1,1,有,有,5170000,58783.0,,0.0,0,預售屋,RPPOMLPKKHOFFAE87CA,51.96,6.77,0.0,,,15.0
鹽埕區,房地(土地+建物),高雄市鹽埕區七賢二路４３７號五樓之５,8.47,商,,,1071127,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071107.0,82.76,2,1,1,有,有,5100000,61624.0,,0.0,0,含裝潢,RPQOMLPKKHOFFAE97CA,48.68,6.56,0.0,,,15.0
鹽埕區,房地(土地+建物),高雄市鹽埕區七賢二路４３７號八樓之５,8.47,商,,,1080111,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071107.0,82.76,2,1,1,有,有,4750000,57395.0,,0.0,0,,RPROMLPKKHOFFAE08CA,48.68,6.56,0.0,,,15.0
鹽埕區,房地(土地+建物),高雄市鹽埕區七賢二路４３７號十樓之５,8.47,商,,,1080103,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071107.0,82.76,2,1,1,有,有,4760000,57516.0,,0.0,0,,RPSOMLPKKHOFFAE18CA,48.68,6.56,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍德路３８８號十一樓,11.25,商,,,1071219,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950602.0,138.39,2,2,2,有,有,9250000,66840.0,坡道機械,0.0,0,,RPUNMLRLKHOFFAE58CA,80.03,10.78,0.0,,,15.0
鹽埕區,房地(土地+建物),高雄市鹽埕區七賢三路１號八樓之６,14.22,商,,,1080109,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960103.0,149.15,3,2,2,有,有,9200000,61683.0,,0.0,0,,RPUOMLQLKHOFFAE58CA,96.74,12.05,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東四路４５８號１１樓之１０,6.6,商,,,1080114,土地1建物1車位1,十一層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,980325.0,78.02,1,1,1,有,有,4600000,58959.0,坡道平面,14.93,0,,RPPOMLQLKHOFFAE08CA,42.07,1.04,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍水二路１１３號四樓,24.81,住,,,1071224,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040513.0,270.91,4,2,2,有,有,16600000,61275.0,坡道平面,19.89,0,,RPROMLPLKHOFFAE18CA,149.07,15.05,0.0,,,24.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區鼓山三路４０之２號九樓,17.08,住,,,1080112,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000524.0,142.23,3,2,2,有,有,6880000,48372.0,坡道機械,0.0,0,,RPVNMLRJLHOFFAE58CA,74.29,11.06,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北三路２４６號十四樓,14.46,住,,,1071226,土地1建物1車位1,十四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040611.0,176.79,3,2,2,有,有,14000000,79190.0,坡道平面,29.14,0,,RPXNMLOJLHOFFAE48CA,81.08,16.83,0.0,,,25.0
前金區,房地(土地+建物)+車位,高雄市前金區中山橫路１３６號二樓之６,7.08,商,,,1080103,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980217.0,89.76,2,1,1,有,有,6300000,70187.0,坡道機械,9.51,0,,RPTNMLSJLHOFFAE48CA,44.1,8.22,0.0,,,15.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍水里青海路490號十一樓,26.58,住,,,1071205,土地1建物1車位2,十一層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060210.0,333.83,4,2,2,有,有,26090000,80634.0,坡道平面,54.42,3560000,,RPXOMLOKLHOFFAE68CA,166.46,22.75,0.0,,,28.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍水里青海路492號十五樓,29.36,住,,,1071030,土地1建物1車位2,十五層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060210.0,369.81,4,2,3,有,有,29670000,82251.0,坡道平面,51.15,3460000,,RPOPMLOKLHOFFAE87CA,188.99,27.27,0.0,,,28.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍水里青海路496號二十四樓,22.91,住,,,1071224,土地1建物1車位2,二十四層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060210.0,287.81,4,2,3,有,有,24520000,89026.0,坡道平面,47.88,3160000,,RPPPMLOKLHOFFAE97CA,140.93,21.73,0.0,,,28.0
鼓山區,房地(土地+建物),高雄市鼓山區九如四路１９９１巷１弄２號三樓之２,14.38,住,,,1080110,土地5建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710818.0,65.3,2,2,2,有,有,3000000,45942.0,,0.0,0,,RPTOMLLKLHOFFAE97CA,58.36,6.94,0.0,,,12.0
鼓山區,房地(土地+建物),高雄市鼓山區昌盛路１２號十一樓,7.55,商,,,1080108,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880930.0,70.37,2,1,1,有,有,4250000,60395.0,,0.0,0,,RPRNMLMKLHOFFAE77CA,46.55,6.41,0.0,,,14.0
鼓山區,房地(土地+建物),高雄市鼓山區中華一路１９巷８６號,36.54,住,,,1080114,土地4建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,781002.0,149.91,4,2,2,有,無,6000000,40024.0,,0.0,0,,RPUNMLMKLHOFFAE08CA,103.14,15.13,0.0,,,5.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍勝路１４０號四樓,9.45,商,,,1080125,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950809.0,91.39,2,1,1,有,有,5600000,61276.0,坡道機械,0.0,0,,RPRNMLPJLHOFFAE97CA,48.92,5.23,0.0,,,15.0
鼓山區,房地(土地+建物),高雄市鼓山區裕國街141號12樓,9.69,住,,,1080123,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940909.0,81.73,2,2,1,有,有,5500000,67295.0,,0.0,0,,RPOOMLQLKHOFFAE97CA,54.05,3.78,0.0,,,14.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明華路２７３號六樓,10.57,商,,,1080105,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941028.0,103.18,2,1,1,有,有,5700000,55243.0,升降機械,0.0,0,,RPOQMLQLKHOFFAE18CA,60.54,7.53,0.0,,,12.0
前金區,房地(土地+建物)+車位,高雄市前金區鼎盛街８８號１３樓之２,21.21,住,,,1080107,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951228.0,148.72,3,2,2,有,有,9280000,64046.0,坡道平面,22.56,1200000,,RPUPMLPKKHOFFAE48CA,77.78,13.36,0.0,,,14.0
鹽埕區,房地(土地+建物),高雄市鹽埕區大安街１１８號１３樓之１,13.83,商,,,1080115,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830215.0,121.3,4,0,2,有,無,4410000,36356.0,,0.0,0,,RPWPMLPKKHOFFAE68CA,83.95,11.06,0.0,,,13.0
鹽埕區,房地(土地+建物),高雄市鹽埕區大義街１１５號十一樓之１,7.43,商,,,1080118,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070329.0,90.98,2,2,1,有,有,6300000,69246.0,,0.0,0,,RPTOMLSKKHOFFAE58CA,48.63,9.64,0.0,,,15.0
前金區,房地(土地+建物),高雄市前金區五福三路６１號１５樓之１９,7.45,商,,,1071229,土地2建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,690109.0,80.45,2,2,2,有,無,3900000,48477.0,,0.0,0,,RPSNMLRKKHOFFAE28CA,71.35,0.0,0.0,,,16.0
鼓山區,房地(土地+建物),高雄市鼓山區文信路２４３號七樓,7.93,商,,,1071213,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931025.0,78.18,2,2,1,有,有,5170000,66129.0,,0.0,0,,RPVNMLSKKHOFFAE68CA,49.04,7.38,0.0,,,15.0
前金區,房地(土地+建物),高雄市前金區自立二路１２７巷３８號,105.0,商,,,1080108,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1030313.0,392.38,7,2,7,有,無,30000000,76456.0,,0.0,0,,RPQNMLKLKHOFFAE47CA,392.38,0.0,0.0,,,5.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕國街１５號十八樓,21.68,住,,,1071228,土地1建物1車位1,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003.0,193.52,3,2,2,有,有,13880000,71724.0,坡道平面,0.0,0,含增建或未登記建物。；,RPUOMLNLKHOFFAE28CA,86.89,23.34,0.0,,,18.0
前金區,房地(土地+建物),高雄市前金區中山橫路90號3樓之2,12.74,商,,,1080106,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,770122.0,158.08,3,2,2,有,有,6000000,37955.0,,0.0,0,,RPWOMLNLKHOFFAE48CA,121.88,5.05,0.0,,,12.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南三路３５７號四樓,31.47,住,,,1071229,土地1建物1車位2,四層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060601.0,358.07,3,2,2,有,有,30500000,90446.0,坡道平面,54.02,3000000,,RPQNMLNLKHOFFAE77CA,176.97,20.0,0.0,,,29.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南三路３５７號十三樓,31.47,住,,,1071203,土地1建物1車位2,十三層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060601.0,364.41,3,2,2,有,有,33500000,93753.0,坡道平面,54.02,4400000,,RPRNMLNLKHOFFAE87CA,176.97,26.34,0.0,,,29.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南三路３５１號六樓,28.41,住,,,1080105,土地1建物1車位2,六層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060601.0,330.05,3,2,2,有,有,26160000,83179.0,坡道平面,54.02,3200000,,RPTNMLNLKHOFFAE08CA,154.87,27.43,0.0,,,29.0
鼓山區,建物,高雄市鼓山區安船街３０之１號和安船街30號,0.0,,,,1080201,土地0建物2車位0,全,五層,透天厝,住家用,鋼筋混凝土造,971120.0,379.72,8,5,8,有,無,8000000,21068.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLNLKHOFFAE18CA,379.72,0.0,0.0,,,5.0
鼓山區,房地(土地+建物),高雄市鼓山區明誠三路４３９號３樓,6.87,商,,,1071223,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950823.0,75.26,2,2,1,有,有,5460000,72548.0,,0.0,0,含增建或未登記建物。,RPROMLLLKHOFFAE77CA,46.24,9.39,0.0,,,15.0
前金區,房地(土地+建物)+車位,高雄市前金區自立二路３５號十三樓之１,8.78,商,,,1071231,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070323.0,93.1,2,2,1,有,有,7200000,77336.0,塔式車位,0.0,1000000,建商與地主合建案。；,RPTOMLLLKHOFFAE97CA,40.55,6.43,0.0,,,13.0
鼓山區,房地(土地+建物),高雄市鼓山區明華路２７５號８樓,9.22,商,,,1080122,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941028.0,84.18,2,2,1,有,有,4680000,55595.0,,0.0,0,含增建或未登記建物。,RPUNMLLLKHOFFAE97CA,52.78,6.83,0.0,,,12.0
苓雅區,房地(土地+建物),高雄市苓雅區苓中路３７號８樓之２,11.95,商,,,1071226,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,801230.0,128.08,3,1,2,有,有,4360000,34041.0,,0.0,0,含增建或未登記建物。；,RPVNMLSKKHOFFBE78CA,50.96,52.4,0.0,,,12.0
苓雅區,房地(土地+建物),高雄市苓雅區忠孝二路57號3樓之3,10.94,住,,,1080119,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,820817.0,63.89,1,1,1,有,有,2230000,34904.0,,0.0,0,,RPXNMLSKKHOFFBE98CA,23.69,3.05,0.0,,,7.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區中正一路１９０號十二樓之１,5.32,商,,,1080105,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,881223.0,71.78,2,1,1,有,有,3350000,46670.0,坡道機械,11.17,0,,RPOOMLSKKHOFFBE18CA,37.95,3.43,0.0,,,14.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區澄清路１８１號１２樓之１,10.02,住,,,1080108,土地1建物1車位1,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850708.0,92.87,2,1,1,有,有,4150000,44686.0,坡道機械,0.0,0,,RPOPMLQLKHOFFBE18CA,56.24,10.96,0.0,,,17.0
苓雅區,房地(土地+建物),高雄市苓雅區永樂街117號三樓之6,9.77,商,,,1080110,土地1建物1車位0,三層,十七層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,780114.0,115.39,2,2,2,有,有,4500000,38998.0,,0.0,0,,RPUNMLMLKHOFFBE18CA,87.95,1.92,0.0,,,17.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光華一路１４８之９６號１１樓之２,24.99,商,,,1080110,土地1建物1車位1,十一層，十二層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,760106.0,238.48,2,3,2,有,有,13580000,56944.0,坡道平面,0.0,0,含增建或未登記建物。,RPRNMLOLKHOFFBE08CA,151.63,25.6,0.0,,,12.0
苓雅區,房地(土地+建物),高雄市苓雅區自強三路３號二十六樓之６,0.85,商,,,1080130,土地2建物1車位0,二十六層,八十五層,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,880401.0,47.58,0,0,0,無,無,3300000,69357.0,,0.0,0,親友、員工或其他特殊關係間之交易。；原共有人,RPPOMLLLKHOFFBE67CA,30.1,0.0,0.0,,,
