鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數Eng
桃園區,房地(土地+建物),桃園市桃園區復興路９９號十四樓之８,4.51,商,,,1080318,土地1建物1車位0,十四層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,860322.0,47.2,2,1,1,有,有,3200000,67797.0,,0.0,0,,RPXNMLLKMHOFFAH68CA,25.85,0.0,4.52,,,21.0
桃園區,房地(土地+建物)+車位,桃園市桃園區新埔六街181號十九樓,25.48,商,,,1080125,土地1建物1車位2,十九層,十九層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060920.0,316.6,1,0,3,有,有,33120000,110711.0,坡道平面,49.96,3600000,,RPOOMLLKMHOFFAH87CA,172.22,0.0,14.05,,,19.0
桃園區,房地(土地+建物),桃園市桃園區國強二街２５５號,11.73,住,,,1080319,土地3建物1車位0,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830317.0,70.27,0,0,0,無,有,3200000,45539.0,,0.0,0,,RPTNMLLKMHOFFAH28CA,44.61,13.8,0.0,,,13.0
桃園區,房地(土地+建物)+車位,桃園市桃園區春日路１１１９號四樓之１４,8.59,住,,,1080302,土地1建物1車位1,四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,890831.0,106.68,1,1,1,有,有,4550000,42651.0,坡道平面,0.0,0,,RPXPMLLKMHOFFAH88CA,43.54,0.0,5.65,,,14.0
桃園區,房地(土地+建物),桃園市桃園區正康三街220號五樓之2,5.46,住,,,1080309,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,800115.0,35.55,1,0,1,有,有,1680000,47257.0,,0.0,0,,RPTOMLLKMHOFFAH38CA,21.25,0.0,5.64,,,7.0
桃園區,房地(土地+建物),桃園市桃園區峨嵋一街13號五樓,33.4,住,,,1080320,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,830308.0,116.32,5,5,5,有,有,5300000,45564.0,,0.0,0,,RPROMLTKMHOFFAH98CA,100.54,0.65,10.43,,,5.0
桃園區,房地(土地+建物)+車位,桃園市桃園區大明街56巷1之3號八樓,44.1,工,,,1080306,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1001216.0,177.4,3,2,2,有,有,8400000,47351.0,坡道平面,0.0,0,,RPOQMLTKMHOFFAH88CA,97.79,13.49,7.94,,,8.0
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街１９９號十四樓,15.08,住,,,1080126,土地1建物1車位1,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323.0,132.06,2,2,1,有,有,10750000,91117.0,坡道平面,27.25,1200000,,RPPOMLSKMHOFFAH68CA,64.82,1.11,3.8,,,21.0
桃園區,房地(土地+建物),桃園市桃園區樹仁三街491巷16弄16號,83.79,農,,,1080309,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,910624.0,223.67,4,2,3,有,無,10000000,44709.0,,0.0,0,,RPWPMLTKMHOFFAH96CA,203.0,3.36,17.31,,,4.0
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路７３８號三樓,28.15,住,,,1080222,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040810.0,186.36,3,2,2,有,有,8550000,45879.0,坡道平面,47.26,0,,RPPPMLRKMHOFFAH68CA,81.66,6.62,6.9,,,14.0
桃園區,房地(土地+建物),桃園市桃園區三民路三段４８１巷１９之３號,29.16,住,,,1080322,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760328.0,103.88,4,1,1,有,無,1300000,12514.0,,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；有民情風俗因素之交易。；,RPQNMLRKMHOFFAH58CA,93.44,0.0,10.44,,,5.0
桃園區,房地(土地+建物),桃園市桃園區國聖二街１４７號三樓之２,8.86,住,,,1080311,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840902.0,51.56,2,2,1,有,有,2950000,57215.0,,0.0,0,,RPRNMLSKMHOFFAH78CA,40.18,0.0,5.65,,,8.0
桃園區,房地(土地+建物)+車位,桃園市桃園區介壽路495巷69號八樓,32.88,工,,,1080222,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050519.0,266.86,0,0,0,有,有,18000000,67451.0,坡道平面,0.0,0,,RPUNMLRKMHOFFAH98CA,152.24,3.23,0.0,,,13.0
桃園區,房地(土地+建物),桃園市桃園區鎮一街２０號,23.2,住,,,1080131,土地1建物1車位0,一層，騎樓,五層,店面(店鋪),商業用,鋼筋混凝土造,740916.0,98.85,3,2,2,有,無,6500000,65756.0,,0.0,0,,RPWOMLQKMHOFFAH56CA,84.35,9.75,0.0,,,5.0
桃園區,房地(土地+建物),桃園市桃園區中埔六街163之1號二樓,18.98,住,,,1080225,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930723.0,108.98,3,2,2,有,有,8100000,74326.0,,0.0,0,,RPQPMLQKMHOFFAH68CA,74.54,1.5,6.94,,,12.0
桃園區,房地(土地+建物)+車位,桃園市桃園區中山路５２８之１號十三樓,8.72,住,,,1080309,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941031.0,108.64,2,1,1,有,有,6100000,56149.0,坡道平面,0.0,0,,RPXNMLQKMHOFFAH56CA,51.97,0.0,6.53,,,13.0
桃園區,房地(土地+建物),桃園市桃園區成功路一段３１之７號,6.94,商,,,1070103,土地0建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770913.0,63.48,4,2,2,有,有,2000000,31511.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPORMLPKMHOFFAH58CA,50.11,0.0,0.0,,,12.0
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１３５號四樓,19.72,住,,,1080320,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070824.0,154.08,2,2,2,有,有,9700000,70804.0,坡道平面,39.68,1600000,,RPSQMLTLMHOFFAH76CA,68.93,2.39,7.23,,,15.0
桃園區,房地(土地+建物)+車位,桃園市桃園區春日路８５之１號八樓,17.46,住,,,1080327,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050309.0,101.42,2,2,1,有,有,9680000,95145.0,坡道機械,9.14,900000,,RPUQMLTLMHOFFAH96CA,49.72,1.92,6.26,,,10.0
桃園區,房地(土地+建物)+車位,桃園市桃園區春日路８５號八樓,17.93,住,,,1080327,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050309.0,107.77,2,2,1,有,有,10100000,93278.0,坡道機械,9.14,900000,,RPVQMLTLMHOFFAH07CA,51.19,5.83,6.27,,,10.0
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路５３０號十八樓,11.23,住,,,1080215,土地1建物1車位1,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840419.0,132.77,3,2,2,有,有,5900000,44434.0,坡道平面,0.0,0,,RPSPMLPLMHOFFAH88CA,71.48,4.62,8.67,,,20.0
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路８６巷２３號十二樓,19.84,住,,,1080305,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070709.0,125.92,2,2,1,有,有,7650000,67392.0,坡道平面,37.63,1700000,,RPPNMLQLMHOFFAH48CA,56.27,0.0,4.21,,,13.0
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路８６巷２５號十樓,27.88,住,,,1080311,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070709.0,161.35,3,2,2,有,有,10420000,69673.0,坡道平面,37.63,1800000,,RPQNMLQLMHOFFAH58CA,80.3,0.0,4.43,,,13.0
桃園區,房地(土地+建物)+車位,桃園市桃園區壽昌街６２號八樓之１,28.01,住,,,1080227,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031001.0,146.27,3,2,2,有,有,9000000,66827.0,坡道平面,34.04,1500000,,RPUQMLNLMHOFFAH98CA,65.2,4.28,6.32,,,9.0
桃園區,房地(土地+建物),桃園市桃園區林森路６巷９之１號,21.07,住,,,1080305,土地3建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700120.0,85.05,2,1,1,有,無,4260000,50088.0,,0.0,0,,RPVPMLOLMHOFFAH09CA,85.05,0.0,0.0,,,5.0
桃園區,房地(土地+建物)+車位,桃園市桃園區愛二街１８２巷２５號七樓,23.17,住,,,1080306,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040115.0,135.89,2,1,1,有,有,7480000,55045.0,坡道平面,48.17,0,,RPSOMLNJNHOFFAH48CA,52.72,3.37,3.65,,,9.0
桃園區,房地(土地+建物),桃園市桃園區朝陽街二段４７號,10.71,商,,,1080224,土地1建物2車位0,一層，騎樓，通道,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,690826.0,100.7,4,3,3,有,無,6500000,64548.0,,0.0,0,,RPSPMLKMMHOFFAH48CA,94.17,0.0,0.0,,,5.0
觀音區,房地(土地+建物),桃園市觀音區福興街３０３號三樓,29.96,住,,,1080309,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070910.0,76.19,2,2,1,有,有,4670000,61294.0,,0.0,0,,RPWPMLSJNHOFFBH96CA,52.4,0.0,4.38,,,5.0
中壢區,房地(土地+建物),桃園市中壢區復華街347號,19.7,住,,,1080320,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,740902.0,91.85,0,0,1,無,無,8000000,87099.0,,0.0,0,受債權債務影響或債務抵償之交易。；,RPSOMLSJNHOFFBH09CA,87.16,0.0,0.0,,,5.0
中壢區,房地(土地+建物),桃園市中壢區復華街349號,25.0,住,,,1080320,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,740902.0,116.73,0,0,1,無,無,9500000,81384.0,,0.0,0,受債權債務影響或債務抵償之交易。；,RPTOMLSJNHOFFBH56CA,112.04,0.0,0.0,,,5.0
中壢區,房地(土地+建物)+車位,桃園市中壢區正光二街９８號五樓,23.26,住,,,1080224,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020805.0,158.96,3,2,2,有,有,9200000,57876.0,坡道平面,0.0,0,,RPWNMLMLMHOFFBH88CA,76.49,1.75,11.83,,,13.0
觀音區,房地(土地+建物),桃園市觀音區環中路２７５巷１５弄１２衖１５號,70.89,住,,,1080223,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,890817.0,196.69,3,3,4,有,無,6500000,33047.0,,0.0,0,含增建或未登記建物。；,RPQNMLTKMHOFFBH88CA,179.1,5.32,12.27,,,4.0
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段９３號五樓,27.32,住,,,1080310,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020113.0,168.69,3,2,2,有,無,11400000,67580.0,坡道平面,0.0,0,,RPXOMLSKMHOFFBH96CA,82.45,1.93,10.89,,,12.0
中壢區,房地(土地+建物)+車位,桃園市中壢區大仁二街１５號六樓之２５,6.55,住,,,1080323,土地1建物1車位1,六層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,910722.0,36.65,1,0,1,有,有,2160000,58936.0,坡道平面,0.0,0,,RPUNMLSKMHOFFBH56CA,18.25,0.0,6.7,,,8.0
中壢區,房地(土地+建物),桃園市中壢區文化二路２７３巷５號六樓,15.02,住,,,1080312,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,940824.0,75.95,2,2,1,有,有,4250000,55958.0,,0.0,0,,RPUNMLRKMHOFFBH09CA,48.37,1.81,7.34,,,12.0
中壢區,房地(土地+建物),桃園市中壢區新中北路二段170巷57號二樓,20.36,住,,,1080311,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1020617.0,74.33,2,2,1,有,有,3650000,49105.0,,0.0,0,,RPUQMLQKMHOFFBH66CA,49.66,2.3,8.17,,,5.0
中壢區,房地(土地+建物)+車位,桃園市中壢區內定二十二街１７６之１５號,81.66,農,,,1080301,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1061214.0,262.3,5,2,4,有,無,15880000,60541.0,坡道平面,0.0,0,,RPSOMLPKMHOFFBH78CA,178.14,0.0,4.45,,,4.0
中壢區,房地(土地+建物)+車位,桃園市中壢區長興街１５０巷９號九樓,29.47,住,,,1080302,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061026.0,179.44,3,2,2,有,有,9300000,53999.0,坡道平面,31.29,1300000,,RPROMLQKMHOFFBH78CA,88.76,0.0,12.41,,,11.0
中壢區,房地(土地+建物)+車位,桃園市中壢區長樂五街８６號三樓,16.9,商,,,1080311,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020603.0,169.42,3,2,2,有,有,8700000,51352.0,坡道平面,24.99,0,,RPWQMLPKMHOFFBH76CA,82.9,7.12,8.75,,,12.0
中壢區,房地(土地+建物),桃園市中壢區元化路２６８號三樓之１７,6.94,住,,,1080327,土地1建物1車位0,三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,940301.0,51.68,1,1,1,有,有,3650000,70627.0,,0.0,0,,RPQNMLPKMHOFFBH48CA,33.27,0.0,5.18,,,14.0
觀音區,房地(土地+建物),桃園市觀音區金華路２１巷８弄２５號,101.13,,特定農業區,甲種建築用地,1080313,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,870216.0,189.22,4,2,3,有,無,3700000,19554.0,,0.0,0,含增建或未登記建物。；,RPWNMLPKMHOFFBH09CA,172.99,5.68,10.55,,,3.0
觀音區,房地(土地+建物),桃園市觀音區金華路346巷22號,82.29,,特定農業區,甲種建築用地,1080312,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070830.0,181.05,4,2,3,有,無,8600000,47501.0,,0.0,0,,RPSQMLMKMHOFFBH68CA,174.34,0.0,6.71,,,4.0
觀音區,房地(土地+建物),桃園市觀音區金華路346巷25號,82.39,,特定農業區,甲種建築用地,1080314,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070830.0,182.23,4,2,3,有,無,8500000,46644.0,,0.0,0,,RPTQMLMKMHOFFBH78CA,169.65,6.05,6.53,,,4.0
中壢區,房地(土地+建物)+車位,桃園市中壢區長興街１５０巷３０號三樓,24.93,住,,,1080317,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030721.0,152.98,3,2,2,有,有,7500000,49026.0,坡道平面,26.46,0,,RPOOMLLKMHOFFBH97CA,71.8,0.0,10.5,,,15.0
中壢區,房地(土地+建物),桃園市中壢區榮安一街１２９號,125.0,住,,,1080304,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,961230.0,267.07,11,2,11,有,無,23000000,86120.0,,0.0,0,,RPRPMLMKMHOFFBH48CA,243.85,0.0,23.22,,,4.0
中壢區,房地(土地+建物),桃園市中壢區中山東路二段３２９號,62.54,住,,,1080305,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,681102.0,31.8,6,4,4,有,無,11050000,347484.0,,0.0,0,,RPXNMLMKMHOFFBH88CA,31.8,0.0,0.0,,,2.0
中壢區,房地(土地+建物)+車位,桃園市中壢區環中東路２７０之２號十一樓,21.04,其他,,,1080307,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910410.0,208.35,3,2,2,有,無,10500000,50396.0,坡道平面,0.0,0,,RPOOMLMKMHOFFBH08CA,114.88,5.06,16.52,,,14.0
中壢區,房地(土地+建物)+車位,桃園市中壢區松義二街２０號十五樓,19.54,住,,,1080329,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060519.0,128.39,2,1,1,有,有,5100000,43050.0,坡道平面,38.96,1250000,,RPXOMLMJNHOFFBH98CA,56.93,0.0,3.97,,,15.0
中壢區,房地(土地+建物)+車位,桃園市中壢區松義二街１８號二樓,22.8,住,,,1080329,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060519.0,143.4,2,1,1,有,有,5700000,42608.0,坡道平面,38.96,1250000,,RPOPMLMJNHOFFBH18CA,60.3,0.0,10.83,,,15.0
中壢區,房地(土地+建物),桃園市中壢區大仁五街２２號,20.96,住,,,1080228,土地1建物1車位0,一層,十層,店面(店鋪),住家用,鋼筋混凝土造,850415.0,99.21,0,0,1,有,有,13600000,137083.0,,0.0,0,,RPRRMLKMMHOFFBH68CA,78.07,0.0,7.31,,,10.0
中壢區,房地(土地+建物)+車位,桃園市中壢區永康三街１９號五樓　,22.6,住,,,1080301,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820421.0,111.64,3,2,2,有,有,4250000,38069.0,升降機械,0.0,0,,RPSRMLKMMHOFFBH78CA,78.6,0.0,9.16,,,6.0
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路１８６號七樓,27.88,住,,,1070827,土地1建物1車位1,七層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071203.0,181.51,3,2,2,有,有,11000000,63973.0,坡道平面,33.01,1500000,,RPSPMLQLMHOFFBH09CA,89.83,3.13,8.81,,,21.0
觀音區,房地(土地+建物),桃園市觀音區富愛路１１號,2971.0,,特定農業區,農牧用地,1080214,土地1建物1車位0,一層，二層，屋頂突出物,二層,農舍,農舍,見其他登記事項,790901.0,407.66,5,4,5,有,無,8500000,,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPWOMLPLMHOFFBH66CA,395.06,0.0,12.6,,,2.0
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路２８號八樓,32.82,住,,,1080124,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060302.0,210.27,3,2,2,有,有,12500000,61775.0,坡道平面,24.11,1000000,,RPURMLPLMHOFFBH76CA,102.15,9.67,9.38,,,14.0
中壢區,房地(土地+建物),桃園市中壢區協同街46號三樓之16,11.58,住,,,1080330,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830502.0,67.36,2,1,1,有,有,2600000,38599.0,,0.0,0,,RPVQMLOLMHOFFBH66CA,35.24,0.0,6.09,,,7.0
觀音區,房地(土地+建物)+車位,桃園市觀音區中觀路二段１８５巷３０號七樓,22.34,,特定農業區,甲種建築用地,1080227,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060603.0,93.39,2,2,1,有,有,4645000,52220.0,坡道平面,12.1,400000,,RPOOMLOLMHOFFBH38CA,52.61,0.0,4.7,,,10.0
中壢區,房地(土地+建物),桃園市中壢區永福路９２２號五樓,22.58,住,,,1080227,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830903.0,128.6,3,2,2,有,有,4700000,36547.0,,0.0,0,土地增值稅由買方負擔,RPPRMLMLMHOFFBH58CA,90.19,1.07,9.73,,,7.0
龍潭區,房地(土地+建物)+車位,桃園市龍潭區中豐路４６１巷１０６弄２９號五樓,34.31,,鄉村區,乙種建築用地,1080315,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060810.0,159.97,3,2,2,有,有,9400000,63306.0,坡道平面,28.86,1100000,,RPWNMLLKMHOFFCH78CA,82.11,0.0,9.3,,,15.0
龍潭區,房地(土地+建物)+車位,桃園市龍潭區中豐路４６１巷１０６弄２９之３號六樓,36.11,,鄉村區,乙種建築用地,1080305,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060810.0,168.47,3,2,2,有,有,10100000,64465.0,坡道平面,28.86,1100000,,RPXNMLLKMHOFFCH88CA,88.54,0.0,8.55,,,15.0
龍潭區,房地(土地+建物),桃園市龍潭區工二路一段202號,262.4,,工業區,丁種建築用地,1080114,土地1建物1車位0,一層，二層，三層,三層,工廠,見其他登記事項,鋼筋混凝土造,1021125.0,474.74,0,0,0,無,無,25000000,,,0.0,0,,RPOOMLLKMHOFFCH08CA,459.36,0.0,15.38,,,3.0
龍潭區,房地(土地+建物),桃園市龍潭區聖亭路３００巷９７弄２０號,34.62,,一般農業區,甲種建築用地,1071215,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,701231.0,44.4,3,2,2,有,無,1900000,42793.0,,0.0,0,,RPXNMLMKMHOFFCH98CA,44.4,0.0,0.0,,,2.0
龍潭區,房地(土地+建物),桃園市龍潭區聖亭路３００巷９７弄２０號,34.62,,一般農業區,甲種建築用地,1071215,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,701231.0,44.4,3,2,2,有,無,1400000,31532.0,,0.0,0,,RPOOMLMKMHOFFCH18CA,44.4,0.0,0.0,,,2.0
龍潭區,房地(土地+建物)+車位,桃園市龍潭區健行路345巷59弄40號六樓,30.39,,一般農業區,甲種建築用地,1080326,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831011.0,125.12,3,2,2,有,無,3330000,26614.0,坡道平面,0.0,0,,RPWPMLTKMHOFFCH17CA,68.08,0.0,4.72,,,6.0
龍潭區,房地(土地+建物),桃園市龍潭區渴望一路２６６巷１８號,118.34,,山坡地保育區,丙種建築用地,1080225,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,960402.0,191.63,4,1,3,有,有,8150000,42530.0,,0.0,0,,RPQOMLNLMHOFFCH58CA,159.13,6.02,22.39,,,4.0
大溪區,房地(土地+建物),桃園市大溪區中華路378號五樓之1,31.08,住,,,1080306,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060509.0,106.12,2,2,2,有,有,5650000,53242.0,,0.0,0,,RPOOMLOLMHOFFCH48CA,64.55,11.52,10.17,,,5.0
楊梅區,房地(土地+建物),桃園市楊梅區楊湖路一段７７３巷７０弄１１號,104.07,,山坡地保育區,丙種建築用地,1080228,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,951110.0,193.84,5,2,3,有,有,7000000,36112.0,,0.0,0,含增建或未登記建物。；,RPPNMLSKMHOFFDH88CA,172.04,4.75,17.05,,,4.0
楊梅區,房地(土地+建物),桃園市楊梅區青山三街７４號４樓,23.31,住,,,1080304,土地2建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840324.0,113.68,3,2,2,有,有,2700000,23751.0,,0.0,0,,RPSOMLSKMHOFFDH66CA,81.49,1.85,10.61,,,10.0
楊梅區,房地(土地+建物),桃園市楊梅區新明街６４２巷９３號,129.0,,特定農業區,甲種建築用地,1080123,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,980205.0,157.83,5,2,3,有,無,6500000,41184.0,,0.0,0,,RPSPMLPLMHOFFDH56CA,146.13,0.0,11.7,,,3.0
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街133號13F,20.67,住,,,1080308,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071122.0,127.07,2,2,1,有,有,6520000,56215.0,坡道平面,31.74,1161000,,RPPOMLQLMHOFFDH88CA,55.46,0.0,7.79,,,15.0
楊梅區,房地(土地+建物),桃園市楊梅區富民街２７０巷１８弄２５號,88.0,,特定農業區,甲種建築用地,1080216,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,810923.0,177.07,4,2,3,有,無,4500000,25414.0,,0.0,0,,RPQNMLNLMHOFFDH58CA,157.05,15.11,4.91,,,3.0
楊梅區,房地(土地+建物),桃園市楊梅區民權街４０巷１號,95.0,住,,,1080319,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,590930.0,77.5,4,2,2,有,無,5800000,74839.0,,0.0,0,含增建或未登記建物。；,RPQNMLSKMHOFFDH98CA,77.48,0.0,0.0,,,2.0
新屋區,房地(土地+建物),桃園市新屋區三民路４８８巷１號,65.03,住,,,1080301,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070130.0,147.09,4,2,5,有,無,10000000,67986.0,,0.0,0,,RPWNMLPKMHOFFDH66CA,127.62,4.3,15.17,,,3.0
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街149號8F,20.67,住,,,1070408,土地2建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071122.0,127.07,2,2,1,有,有,6458000,55565.0,坡道平面,31.74,1161000,,RPSNMLQKMHOFFDH98CA,55.46,0.0,7.79,,,15.0
楊梅區,房地(土地+建物)+車位,桃園市楊梅區三民東路３１４號二樓,23.02,住,,,1080318,土地1建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,860905.0,106.44,3,2,2,有,無,2600000,24427.0,升降平面,17.83,0,,RPTNMLQKMHOFFDH09CA,65.01,0.0,3.42,,,5.0
楊梅區,房地(土地+建物),桃園市楊梅區裕成南路３４７號,12.66,,山坡地保育區,丙種建築用地,1080315,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851106.0,87.78,3,2,2,有,有,1900000,21645.0,,0.0,0,,RPQNMLPKMHOFFDH68CA,62.99,0.0,9.08,,,12.0
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街二段176號九樓,20.29,住,,,1080316,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841230.0,156.64,3,2,2,有,有,3700000,23621.0,坡道平面,0.0,0,,RPSNMLLKMHOFFDH48CA,92.64,0.0,4.82,,,9.0
楊梅區,房地(土地+建物),桃園市楊梅區幼獅路三段８５巷１０號３樓,18.17,,特定農業區,甲種建築用地,1080309,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840711.0,60.59,2,1,1,有,無,2100000,34659.0,,0.0,0,,RPOOMLMKMHOFFDH28CA,39.48,0.0,5.29,,,5.0
楊梅區,房地(土地+建物),桃園市楊梅區三民北路162號5樓之2,17.55,住,,,1080321,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841230.0,104.44,3,2,2,有,有,3550000,33991.0,,0.0,0,,RPQNMLMKMHOFFDH38CA,80.61,0.0,8.28,,,9.0
